,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
security orders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012362773680735968,0.012782436179358364,0.012991022510555943,0.012991022510555943,0.013459798595595533,0.01369127749636735,0.02010413369726983,0.0216469576929035,0.01177588099750303,0.01177588099750303,0.011905649940261508,0.01203498266431707,0.012339990664944336,0.012752207720077539,0.013325068839655414,0.016251276196899714,0.013426306576376801,0.01326944333997006,0.014650821210444294,0.019617807356091515,0.02299421770800084,0.0408823584131766,0.04861498349486693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
security research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021255106782708064,0.013786520914094786,0.01425451345068343,0.014487121431037439,0.014487121431037439,0.015009883674149299,0.015268020625376926,0.02241940739472214,0.024139909268481644,0.013132039285564447,0.013132039285564447,0.013276752946878774,0.013420980152772485,0.013761114113662378,0.014220803759247003,0.014859637892257029,0.018122839174707826,0.014972534577956281,0.014797606334082987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
substantive procedural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042244662874016,0.013484972251699414,0.01370502270599586,0.01370502270599586,0.014199563215357236,0.014443764438814352,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stakeholder process,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014340900141521024,0.014340900141521024,0.014498935319522966,0.014656439261784695,0.015027884020804261,0.015529890080949623,0.016227531651254914,0.019791124686249308,0.016350820963806804,0.016159789820603006,0.017842059037010555,0.02389095273202574,0.0,0.0,0.0,0.10799419992728311,0.08249884773905526,0.05832742379681428,0.05832742379681428,0.0,0.0,0.0,0.0,0.0
student privacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05984299137219303,0.05984299137219303,0.06050245470436502,0.06115970124850387,0.06270969917679965,0.043203009990269006,0.022571898718928438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stakeholder processes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014791842886760206,0.014791842886760206,0.014954847405341141,0.01511730398372812,0.015500428645521156,0.016018220046102243,0.01673779862188152,0.020413447135280854,0.016864964707893382,0.016667926681767847,0.01840309404900219,0.02464219231287792,0.028883346877641564,0.05135288159044356,0.061065936209018415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
process appropriations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786520914094786,0.01425451345068343,0.014487121431037439,0.014487121431037439,0.015009883674149299,0.015268020625376926,0.02241940739472214,0.024139909268481644,0.013132039285564447,0.013132039285564447,0.013276752946878774,0.013420980152772485,0.013761114113662378,0.014220803759247003,0.014859637892257029,0.018122839174707826,0.014972534577956281,0.014797606334082987,0.016338069291132525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
national security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012362773680735968,0.012782436179358364,0.012991022510555943,0.012991022510555943,0.013459798595595533,0.01369127749636735,0.02010413369726983,0.0216469576929035,0.01177588099750303,0.01177588099750303,0.011905649940261508,0.01203498266431707,0.012339990664944336,0.012752207720077539,0.013325068839655414,0.016251276196899714,0.013426306576376801,0.01326944333997006,0.014650821210444294,0.019617807356091515,0.02299421770800084,0.0408823584131766,0.04861498349486693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
privacy protections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042244662874016,0.013484972251699414,0.01370502270599586,0.01370502270599586,0.014199563215357236,0.014443764438814352,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connectivity access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015271898300278077,0.015271898300278077,0.015440192977913006,0.015607921932467938,0.01600348054649762,0.01653807638225456,0.01728100820707784,0.02107594645202412,0.017412301349364792,0.01720886863855834,0.019000349238320724,0.025441931595623673,0.029820728861433256,0.05301949128850222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email privacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786520914094786,0.01425451345068343,0.014487121431037439,0.014487121431037439,0.015009883674149299,0.015268020625376926,0.02241940739472214,0.024139909268481644,0.013132039285564447,0.013132039285564447,0.013276752946878774,0.013420980152772485,0.013761114113662378,0.014220803759247003,0.014859637892257029,0.018122839174707826,0.014972534577956281,0.014797606334082987,0.016338069291132525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecpa reform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.02448321054241872,0.026362092034344163,0.014340900141521024,0.014340900141521024,0.014498935319522966,0.014656439261784695,0.015027884020804261,0.015529890080949623,0.016227531651254914,0.019791124686249308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discussion cyber,0.0,0.0,0.0,0.01958451671618454,0.01837004267866581,0.01889475394206164,0.01889475394206164,0.02214375843963247,0.02271963719258769,0.023941612816886663,0.015529046698824161,0.016056190421353624,0.016318198524191495,0.016318198524191495,0.01690703448478302,0.017197798252907265,0.025253073386822866,0.027191035408532824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defense authorization,0.0,0.0,0.018478137976442297,0.02022011387217859,0.018966225216701094,0.019507965492942404,0.019507965492942404,0.0,0.0,0.0,0.016033027371929808,0.016577279050488787,0.016847790381025584,0.016847790381025584,0.01745573646147979,0.017755936695500237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017412301349364792,0.01720886863855834,0.019000349238320724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515783329483139,0.03515783329483139,0.03554526883849189,0.03593140201637269,0.03684202776419716,0.038072734707374704,0.03978305733610032,0.048519483126571436,0.020042655342629806,0.019808491481902727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data privacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020042655342629806,0.019808491481902727,0.021870598465558572,0.0,0.0,0.0,0.0,0.0,0.10112617434060703,0.14299422087377284,0.14299422087377284,0.15424137636422766,0.15424137636422766,0.1615916413648365,0.19616020917890192,0.0
communications privacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011159012546925175,0.01153781258068285,0.011726088896909348,0.011726088896909348,0.012149220335674298,0.012358160175937343,0.0,0.0,0.03188779650807567,0.03188779650807567,0.032239196597854756,0.021726276970095958,0.02227689581887676,0.023021054922501817,0.024055218385507886,0.01466889224602828,0.012118989428570816,0.01197739993834649,0.013224273284631763,0.017707624848856244,0.020755274709116506,0.03690165024952322,0.04388135096520549,0.08004372197351714,0.06114693970608493,0.0,0.0,0.09326357100151693,0.09326357100151693,0.09770798130128934,0.0,0.23517142659828916
privacy protection,0.0,0.0,0.0,0.0,0.013536473503648002,0.013923121495613318,0.013923121495613318,0.01631724022815591,0.016741592398537387,0.01764203889992941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032699334368878466,0.032699334368878466,0.02203978501243221,0.022279206249202946,0.022843838234405518,0.01180346801706039,0.0,0.0,0.0,0.0,0.013560828319074599,0.018158280258241455,0.021283492180447425,0.03784078965653765,0.044998122319488965,0.0820808182302193,0.1881093502252392,0.1773266591623232,0.1773266591623232,0.1912742193924817,0.1912742193924817,0.20038925864757356,0.24325762497061248,0.24115649102301925
commerce justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017578916647415694,0.017578916647415694,0.017772634419245946,0.017965701008186345,0.01842101388209858,0.019036367353687352,0.01989152866805016,0.0,0.060127966027889425,0.059425474445708185,0.06561179539667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breach notification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939611785669334,0.03939611785669334,0.03983025884063632,0.04026294045831745,0.041283342340987135,0.04266241127774101,0.014859637892257029,0.0,0.029945069155912562,0.029595212668165973,0.03267613858226505,0.02187707373668733,0.025642325219345948,0.045590536867874204,0.054213682463081066,0.0,0.0,0.10682147050279825,0.10682147050279825,0.1152234722139343,0.1152234722139343,0.12071436625952923,0.0,0.0
assistance treaty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013405519004760197,0.01386057818048821,0.014086757846897493,0.014086757846897493,0.014595073123004789,0.014846076246060654,0.02179982852658244,0.023472782907903444,0.012769124517405521,0.012769124517405521,0.012909838896985819,0.013050080264743432,0.013380814342273622,0.013827800084258463,0.014448979507574755,0.017621999523344575,0.014558756199979326,0.014388662242821844,0.01588655323181996,0.021272482707792587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appropriations ecpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.02448321054241872,0.026362092034344163,0.014340900141521024,0.014340900141521024,0.014498935319522966,0.014656439261784695,0.015027884020804261,0.015529890080949623,0.016227531651254914,0.019791124686249308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administration multi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014791842886760206,0.014791842886760206,0.014954847405341141,0.01511730398372812,0.015500428645521156,0.016018220046102243,0.01673779862188152,0.020413447135280854,0.016864964707893382,0.016667926681767847,0.01840309404900219,0.02464219231287792,0.028883346877641564,0.05135288159044356,0.061065936209018415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
additional substantive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042244662874016,0.013484972251699414,0.01370502270599586,0.01370502270599586,0.014199563215357236,0.014443764438814352,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enforcement access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515783329483139,0.03515783329483139,0.03554526883849189,0.03593140201637269,0.03684202776419716,0.038072734707374704,0.03978305733610032,0.048519483126571436,0.020042655342629806,0.019808491481902727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
federal policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018608424855942326,0.020036465716643158,0.010899778122959487,0.010899778122959487,0.011019892506216105,0.011139603124601473,0.011421919117202759,0.01180346801706039,0.01233370937225012,0.01504221253583487,0.012427415216268728,0.012282222302647628,0.013560828319074599,0.018158280258241455,0.021283492180447425,0.03784078965653765,0.044998122319488965,0.0820808182302193,0.0627031167417464,0.0443316647905808,0.0443316647905808,0.04781855484812043,0.04781855484812043,0.05009731466189339,0.12162881248530624,0.24115649102301925
funding mutual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013405519004760197,0.01386057818048821,0.014086757846897493,0.014086757846897493,0.014595073123004789,0.014846076246060654,0.02179982852658244,0.023472782907903444,0.012769124517405521,0.012769124517405521,0.012909838896985819,0.013050080264743432,0.013380814342273622,0.013827800084258463,0.014448979507574755,0.017621999523344575,0.014558756199979326,0.014388662242821844,0.01588655323181996,0.021272482707792587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general data,0.0,0.0,0.0,0.0,0.014247410600216585,0.014654365387798043,0.014654365387798043,0.017174223502912884,0.0176208626965617,0.01856860074852947,0.012043995129365409,0.012452836480013234,0.012656044337883383,0.012656044337883383,0.013112732863515579,0.013338242997846587,0.019585741402621416,0.02108878312843046,0.011472235684368687,0.011472235684368687,0.011598658488416406,0.01172465632181685,0.0120217995818036,0.012423387472391764,0.01298147716263254,0.0158322312141348,0.013080104448019178,0.012927285986398128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government surveillance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042244662874016,0.013484972251699414,0.01370502270599586,0.01370502270599586,0.014199563215357236,0.014443764438814352,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justice science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017578916647415694,0.017578916647415694,0.017772634419245946,0.017965701008186345,0.01842101388209858,0.019036367353687352,0.01989152866805016,0.0,0.060127966027889425,0.059425474445708185,0.06561179539667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legislation policies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014791842886760206,0.014791842886760206,0.014954847405341141,0.01511730398372812,0.015500428645521156,0.016018220046102243,0.01673779862188152,0.020413447135280854,0.016864964707893382,0.016667926681767847,0.01840309404900219,0.02464219231287792,0.028883346877641564,0.05135288159044356,0.061065936209018415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlat process,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786520914094786,0.01425451345068343,0.014487121431037439,0.014487121431037439,0.015009883674149299,0.015268020625376926,0.02241940739472214,0.024139909268481644,0.013132039285564447,0.013132039285564447,0.013276752946878774,0.013420980152772485,0.013761114113662378,0.014220803759247003,0.014859637892257029,0.018122839174707826,0.014972534577956281,0.014797606334082987,0.016338069291132525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi stakeholder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026264078571128894,0.026264078571128894,0.02655350589375755,0.02684196030554497,0.027522228227324756,0.028441607518494005,0.029719275784514058,0.03624567834941565,0.029945069155912562,0.029595212668165973,0.03267613858226505,0.04375414747337466,0.025642325219345948,0.045590536867874204,0.054213682463081066,0.09889086891778381,0.07554463798171096,0.053410735251399125,0.053410735251399125,0.0,0.0,0.0,0.0,0.0
access data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515783329483139,0.03515783329483139,0.03554526883849189,0.03593140201637269,0.03684202776419716,0.038072734707374704,0.03978305733610032,0.048519483126571436,0.020042655342629806,0.019808491481902727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
need reform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042244662874016,0.013484972251699414,0.01370502270599586,0.01370502270599586,0.014199563215357236,0.014443764438814352,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online legislation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014791842886760206,0.014791842886760206,0.014954847405341141,0.01511730398372812,0.015500428645521156,0.016018220046102243,0.01673779862188152,0.020413447135280854,0.016864964707893382,0.016667926681767847,0.01840309404900219,0.02464219231287792,0.028883346877641564,0.05135288159044356,0.061065936209018415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online privacy,0.0,0.0,0.0,0.0,0.01585802148857965,0.016310980833083206,0.016310980833083206,0.019115698494344087,0.01961282840301796,0.02066770432506242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01588655323181996,0.021272482707792587,0.024933678351203813,0.04433060467015124,0.05271544250397901,0.09615793795512795,0.07345689942240584,0.05193468540267023,0.05193468540267023,0.05601958812462927,0.05601958812462927,0.058689162447984965,0.14248853820772545,0.28251559135567234
patent litigation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015271898300278077,0.015271898300278077,0.015440192977913006,0.015607921932467938,0.01600348054649762,0.01653807638225456,0.01728100820707784,0.02107594645202412,0.052236904048094376,0.05162660591567502,0.05700104771496217,0.07632579478687102,0.08946218658429976,0.05301949128850222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policies administration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014791842886760206,0.014791842886760206,0.014954847405341141,0.01511730398372812,0.015500428645521156,0.016018220046102243,0.01673779862188152,0.020413447135280854,0.016864964707893382,0.016667926681767847,0.01840309404900219,0.02464219231287792,0.028883346877641564,0.05135288159044356,0.061065936209018415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policy relevant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021209077929129728,0.022836697146503392,0.012423095743444884,0.012423095743444884,0.012559996923132078,0.012696437909079837,0.013018209468686518,0.01345308240465509,0.01405742857100324,0.017144463347588276,0.01416423043970471,0.013998745835629586,0.015456045679812475,0.02069602258318164,0.024258003982265252,0.043129295624880624,0.051286913875130576,0.09355216703231793,0.0714663008648119,0.05052731440464908,0.05052731440464908,0.0,0.0,0.0,0.0,0.0
privacy amendments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026264078571128894,0.026264078571128894,0.02655350589375755,0.02684196030554497,0.027522228227324756,0.028441607518494005,0.029719275784514058,0.018122839174707826,0.014972534577956281,0.014797606334082987,0.016338069291132525,0.02187707373668733,0.025642325219345948,0.045590536867874204,0.054213682463081066,0.09889086891778381,0.0,0.0,0.0,0.05761173610696715,0.05761173610696715,0.06035718312976462,0.0,0.0
usa freedom,0.0,0.0,0.036956275952884594,0.04044022774435718,0.03793245043340219,0.03901593098588481,0.03901593098588481,0.02286241338992892,0.02345698174870287,0.024718615447936958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456201641415568,0.0,0.017412301349364792,0.01720886863855834,0.019000349238320724,0.050883863191247346,0.05964145772286651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
